"PID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","ID_4","NAME_4","VARNAME_4","TYPE_4","ENGTYPE_4"
20705,157,"NPL","Nepal",1,"Central",1,"Bagmati",2,"Dhading",824,"Salyankot","","Village development committee","Village development committee"
20706,157,"NPL","Nepal",1,"Central",1,"Bagmati",2,"Dhading",825,"Baireni","","Village development committee","Village development committee"
20707,157,"NPL","Nepal",1,"Central",1,"Bagmati",2,"Dhading",826,"Nalang","","Village development committee","Village development committee"
20708,157,"NPL","Nepal",1,"Central",1,"Bagmati",2,"Dhading",827,"Benighat","","Village development committee","Village development committee"
20709,157,"NPL","Nepal",1,"Central",1,"Bagmati",2,"Dhading",828,"Bhumesthan","","Village development committee","Village development committee"
20710,157,"NPL","Nepal",1,"Central",1,"Bagmati",2,"Dhading",829,"Muralibhanjyang","","Village development committee","Village development committee"
20711,157,"NPL","Nepal",1,"Central",1,"Bagmati",2,"Dhading",830,"Chainpur","","Village development committee","Village development committee"
20712,157,"NPL","Nepal",1,"Central",1,"Bagmati",2,"Dhading",831,"ChhatreDyaurali","","Village development committee","Village development committee"
20713,157,"NPL","Nepal",1,"Central",1,"Bagmati",2,"Dhading",832,"Dhola","","Village development committee","Village development committee"
20714,157,"NPL","Nepal",1,"Central",1,"Bagmati",2,"Dhading",833,"Kalleri","","Village development committee","Village development committee"
20715,157,"NPL","Nepal",1,"Central",1,"Bagmati",2,"Dhading",834,"Thakre","","Village development committee","Village development committee"
20716,157,"NPL","Nepal",1,"Central",1,"Bagmati",2,"Dhading",835,"Tasarpu","","Village development committee","Village development committee"
20717,157,"NPL","Nepal",1,"Central",1,"Bagmati",2,"Dhading",836,"Sunaulabazar","","Village development committee","Village development committee"
20718,157,"NPL","Nepal",1,"Central",1,"Bagmati",2,"Dhading",837,"Semjong","","Village development committee","Village development committee"
20719,157,"NPL","Nepal",1,"Central",1,"Bagmati",2,"Dhading",838,"Sangkosh","","Village development committee","Village development committee"
20720,157,"NPL","Nepal",1,"Central",1,"Bagmati",2,"Dhading",839,"Salang","","Village development committee","Village development committee"
20721,157,"NPL","Nepal",1,"Central",1,"Bagmati",2,"Dhading",840,"Pida","","Village development committee","Village development committee"
20722,157,"NPL","Nepal",1,"Central",1,"Bagmati",2,"Dhading",841,"Dhussa","","Village development committee","Village development committee"
20723,157,"NPL","Nepal",1,"Central",1,"Bagmati",2,"Dhading",842,"Nilkantha","","Village development committee","Village development committee"
20724,157,"NPL","Nepal",1,"Central",1,"Bagmati",2,"Dhading",843,"Naubise","","Village development committee","Village development committee"
20725,157,"NPL","Nepal",1,"Central",1,"Bagmati",2,"Dhading",844,"Salyantar","","Village development committee","Village development committee"
20726,157,"NPL","Nepal",1,"Central",1,"Bagmati",2,"Dhading",845,"Satyadevi","","Village development committee","Village development committee"
20727,157,"NPL","Nepal",1,"Central",1,"Bagmati",2,"Dhading",846,"Tripureswor","","Village development committee","Village development committee"
20728,157,"NPL","Nepal",1,"Central",1,"Bagmati",3,"Kathmandu",1670,"Mulpani","","Village development committee","Village development committee"
20729,157,"NPL","Nepal",1,"Central",1,"Bagmati",3,"Kathmandu",1671,"Mahadevathan","","Village development committee","Village development committee"
20730,157,"NPL","Nepal",1,"Central",1,"Bagmati",3,"Kathmandu",1672,"Manmaiju","","Village development committee","Village development committee"
20731,157,"NPL","Nepal",1,"Central",1,"Bagmati",3,"Kathmandu",1673,"KathmanduN.P.","","Village development committee","Village development committee"
20732,157,"NPL","Nepal",1,"Central",1,"Bagmati",3,"Kathmandu",1674,"Bhadrabas","","Village development committee","Village development committee"
20733,157,"NPL","Nepal",1,"Central",1,"Bagmati",3,"Kathmandu",1675,"Baluwa","","Village development committee","Village development committee"
20734,157,"NPL","Nepal",1,"Central",1,"Bagmati",3,"Kathmandu",1676,"Aalapot","","Village development committee","Village development committee"
20735,157,"NPL","Nepal",1,"Central",1,"Bagmati",3,"Kathmandu",1677,"NaikapNayaBhanjyang","","Village development committee","Village development committee"
20736,157,"NPL","Nepal",1,"Central",1,"Bagmati",3,"Kathmandu",1678,"Bhimdhunga","","Village development committee","Village development committee"
20737,157,"NPL","Nepal",1,"Central",1,"Bagmati",3,"Kathmandu",1679,"Budanilkantha","","Village development committee","Village development committee"
20738,157,"NPL","Nepal",1,"Central",1,"Bagmati",3,"Kathmandu",1680,"NaikapPuranoBhanjya","","Village development committee","Village development committee"
20739,157,"NPL","Nepal",1,"Central",1,"Bagmati",3,"Kathmandu",1681,"Daxinkali","","Village development committee","Village development committee"
20740,157,"NPL","Nepal",1,"Central",1,"Bagmati",3,"Kathmandu",1682,"Mahankal","","Village development committee","Village development committee"
20741,157,"NPL","Nepal",1,"Central",1,"Bagmati",3,"Kathmandu",1683,"Kapan","","Village development committee","Village development committee"
20742,157,"NPL","Nepal",1,"Central",1,"Bagmati",3,"Kathmandu",1684,"Kabhresthali","","Village development committee","Village development committee"
20743,157,"NPL","Nepal",1,"Central",1,"Bagmati",3,"Kathmandu",1685,"Jitpurphedi","","Village development committee","Village development committee"
20744,157,"NPL","Nepal",1,"Central",1,"Bagmati",3,"Kathmandu",1686,"Chhaimale","","Village development committee","Village development committee"
20745,157,"NPL","Nepal",1,"Central",1,"Bagmati",3,"Kathmandu",1687,"Indrayani","","Village development committee","Village development committee"
20746,157,"NPL","Nepal",1,"Central",1,"Bagmati",3,"Kathmandu",1688,"Chalnakhel","","Village development committee","Village development committee"
20747,157,"NPL","Nepal",1,"Central",1,"Bagmati",3,"Kathmandu",1689,"IchangNarayan","","Village development committee","Village development committee"
20748,157,"NPL","Nepal",1,"Central",1,"Bagmati",3,"Kathmandu",1690,"Nayapati","","Village development committee","Village development committee"
20749,157,"NPL","Nepal",1,"Central",1,"Bagmati",3,"Kathmandu",1691,"Gothatar","","Village development committee","Village development committee"
20750,157,"NPL","Nepal",1,"Central",1,"Bagmati",3,"Kathmandu",1692,"Gokarneswor","","Village development committee","Village development committee"
20751,157,"NPL","Nepal",1,"Central",1,"Bagmati",3,"Kathmandu",1693,"Gagalphedi","","Village development committee","Village development committee"
20752,157,"NPL","Nepal",1,"Central",1,"Bagmati",3,"Kathmandu",1694,"Futung","","Village development committee","Village development committee"
20753,157,"NPL","Nepal",1,"Central",1,"Bagmati",3,"Kathmandu",1695,"Dharmasthali","","Village development committee","Village development committee"
20754,157,"NPL","Nepal",1,"Central",1,"Bagmati",3,"Kathmandu",1696,"Dhapasi","","Village development committee","Village development committee"
20755,157,"NPL","Nepal",1,"Central",1,"Bagmati",3,"Kathmandu",1697,"Daanchhi","","Village development committee","Village development committee"
20756,157,"NPL","Nepal",1,"Central",1,"Bagmati",3,"Kathmandu",1698,"Chunikhel","","Village development committee","Village development committee"
20757,157,"NPL","Nepal",1,"Central",1,"Bagmati",3,"Kathmandu",1699,"ChapaliBhadrakali","","Village development committee","Village development committee"
20758,157,"NPL","Nepal",1,"Central",1,"Bagmati",3,"Kathmandu",1700,"Balambu","","Village development committee","Village development committee"
20759,157,"NPL","Nepal",1,"Central",1,"Bagmati",3,"Kathmandu",1701,"KhadkaBhadrakali","","Village development committee","Village development committee"
20760,157,"NPL","Nepal",1,"Central",1,"Bagmati",3,"Kathmandu",1702,"Bajrayogini","","Village development committee","Village development committee"
20761,157,"NPL","Nepal",1,"Central",1,"Bagmati",3,"Kathmandu",1703,"ChouketarDahachok","","Village development committee","Village development committee"
20762,157,"NPL","Nepal",1,"Central",1,"Bagmati",3,"Kathmandu",1704,"Goldhunga","","Village development committee","Village development committee"
20763,157,"NPL","Nepal",1,"Central",1,"Bagmati",3,"Kathmandu",1705,"Gonggabu","","Village development committee","Village development committee"
20764,157,"NPL","Nepal",1,"Central",1,"Bagmati",3,"Kathmandu",1706,"Satikhel","","Village development committee","Village development committee"
20765,157,"NPL","Nepal",1,"Central",1,"Bagmati",3,"Kathmandu",1707,"Baad Bhanjyang","","Village development committee","Village development committee"
20766,157,"NPL","Nepal",1,"Central",1,"Bagmati",3,"Kathmandu",1708,"KirtipurN.P.","","Village development committee","Village development committee"
20767,157,"NPL","Nepal",1,"Central",1,"Bagmati",3,"Kathmandu",1709,"Jorpati","","Village development committee","Village development committee"
20768,157,"NPL","Nepal",1,"Central",1,"Bagmati",3,"Kathmandu",1710,"Lapsephedi","","Village development committee","Village development committee"
20769,157,"NPL","Nepal",1,"Central",1,"Bagmati",3,"Kathmandu",1711,"Naglebhare","","Village development committee","Village development committee"
20770,157,"NPL","Nepal",1,"Central",1,"Bagmati",3,"Kathmandu",1712,"Pukhulachhi","","Village development committee","Village development committee"
20771,157,"NPL","Nepal",1,"Central",1,"Bagmati",3,"Kathmandu",1713,"Seuchatar","","Village development committee","Village development committee"
20772,157,"NPL","Nepal",1,"Central",1,"Bagmati",3,"Kathmandu",1714,"Sitapaila","","Village development committee","Village development committee"
20773,157,"NPL","Nepal",1,"Central",1,"Bagmati",3,"Kathmandu",1715,"Sundarijal","","Village development committee","Village development committee"
20774,157,"NPL","Nepal",1,"Central",1,"Bagmati",3,"Kathmandu",1716,"TokhaChandeswori","","Village development committee","Village development committee"
20775,157,"NPL","Nepal",1,"Central",1,"Bagmati",3,"Kathmandu",1717,"TokhaSarswoti","","Village development committee","Village development committee"
20776,157,"NPL","Nepal",1,"Central",1,"Bagmati",3,"Kathmandu",1718,"Tinthana","","Village development committee","Village development committee"
20777,157,"NPL","Nepal",1,"Central",1,"Bagmati",3,"Kathmandu",1719,"Ramkot","","Village development committee","Village development committee"
20778,157,"NPL","Nepal",1,"Central",1,"Bagmati",3,"Kathmandu",1720,"Thankot","","Village development committee","Village development committee"
20779,157,"NPL","Nepal",1,"Central",1,"Bagmati",3,"Kathmandu",1721,"Sangla","","Village development committee","Village development committee"
20780,157,"NPL","Nepal",1,"Central",1,"Bagmati",3,"Kathmandu",1722,"Suntol","","Village development committee","Village development committee"
20781,157,"NPL","Nepal",1,"Central",1,"Bagmati",3,"Kathmandu",1723,"Machhegaun","","Village development committee","Village development committee"
20782,157,"NPL","Nepal",1,"Central",1,"Bagmati",3,"Kathmandu",1724,"Talkududechour","","Village development committee","Village development committee"
20783,157,"NPL","Nepal",1,"Central",1,"Bagmati",3,"Kathmandu",1725,"Sheshnarayan","","Village development committee","Village development committee"
20784,157,"NPL","Nepal",1,"Central",1,"Bagmati",3,"Kathmandu",1726,"Matatirtha","","Village development committee","Village development committee"
20785,157,"NPL","Nepal",1,"Central",1,"Bagmati",3,"Kathmandu",1727,"Satungal","","Village development committee","Village development committee"
20786,157,"NPL","Nepal",1,"Central",1,"Bagmati",3,"Kathmandu",1728,"Jhormahankal","","Village development committee","Village development committee"
20787,157,"NPL","Nepal",1,"Central",1,"Bagmati",4,"Kavrepalanchok",1729,"Budhakhani","","Village development committee","Village development committee"
20788,157,"NPL","Nepal",1,"Central",1,"Bagmati",4,"Kavrepalanchok",1730,"BanakhuChor","","Village development committee","Village development committee"
20789,157,"NPL","Nepal",1,"Central",1,"Bagmati",4,"Kavrepalanchok",1731,"Ghartichhap","","Village development committee","Village development committee"
20790,157,"NPL","Nepal",1,"Central",1,"Bagmati",4,"Kavrepalanchok",1732,"Salmechakala(Taldhu","","Village development committee","Village development committee"
20791,157,"NPL","Nepal",1,"Central",1,"Bagmati",4,"Kavrepalanchok",1733,"ChalalGaneshsthan","","Village development committee","Village development committee"
20792,157,"NPL","Nepal",1,"Central",1,"Bagmati",4,"Kavrepalanchok",1734,"Bhumlutar","","Village development committee","Village development committee"
20793,157,"NPL","Nepal",1,"Central",1,"Bagmati",4,"Kavrepalanchok",1735,"Bhimkhori","","Village development committee","Village development committee"
20794,157,"NPL","Nepal",1,"Central",1,"Bagmati",4,"Kavrepalanchok",1736,"Choubas","","Village development committee","Village development committee"
20795,157,"NPL","Nepal",1,"Central",1,"Bagmati",4,"Kavrepalanchok",1737,"Chyamrangbesi","","Village development committee","Village development committee"
20796,157,"NPL","Nepal",1,"Central",1,"Bagmati",4,"Kavrepalanchok",1738,"DapchaChatraibhanjh","","Village development committee","Village development committee"
20797,157,"NPL","Nepal",1,"Central",1,"Bagmati",4,"Kavrepalanchok",1739,"DaraunePokhari","","Village development committee","Village development committee"
20798,157,"NPL","Nepal",1,"Central",1,"Bagmati",4,"Kavrepalanchok",1740,"DeuvumiBaluwa","","Village development committee","Village development committee"
20799,157,"NPL","Nepal",1,"Central",1,"Bagmati",4,"Kavrepalanchok",1741,"DhulikhelN.P","","Village development committee","Village development committee"
